"","user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
"1698",12534,2025-07-22,"Perks",1.99,3
"1699",16181,2025-07-24,"Perks",4.99,1
"1700",22929,2025-07-06,"Boosts",1.99,1
"1701",26739,2025-07-07,"Boosts",1.99,11
"1702",9661,2025-07-07,"Perks",1.99,7
"1703",31964,2025-07-16,"Boosts",1.99,2
"1704",35592,2025-07-12,"Perks",1.99,1
"1705",17458,2025-07-24,"Boosts",1.99,8
"1706",17643,2025-07-23,"Perks",1.99,7
"1707",23328,2025-07-01,"Perks",1.99,1
"1708",9988,2025-07-07,"Perks",4.99,2
"1709",18623,2025-07-06,"Perks",1.99,1
"1710",30491,2025-07-14,"Boosts",1.99,1
"1711",36475,2025-07-24,"Perks",1.99,14
"1712",32571,2025-07-27,"Perks",1.99,49
"1713",8504,2025-07-28,"Boosts",1.99,1
"1714",21101,2025-07-22,"Boosts",4.99,1
"1715",18601,2025-07-12,"Gold",1.99,5
"1716",29903,2025-07-28,"Perks",4.99,4
"1717",29923,2025-07-01,"Perks",9.99,1
"1718",28119,2025-07-03,"Perks",4.99,1
"1719",30236,2025-07-04,"Perks",1.99,7
"1720",8620,2025-07-15,"Perks",1.99,5
"1721",31112,2025-07-12,"Perks",1.99,6
"1722",35250,2025-07-02,"Boosts",1.99,1
"1723",11283,2025-07-20,"Boosts",1.99,3
"1724",11283,2025-07-20,"Boosts",1.99,4
"1725",20654,2025-07-01,"Perks",4.99,1
"1726",33400,2025-07-23,"Perks",1.99,3
"1727",9661,2025-07-15,"Perks",4.99,17
"1728",13553,2025-07-09,"Perks",9.99,18
"1729",11245,2025-07-15,"Perks",1.99,18
"1730",11951,2025-07-01,"Perks",4.99,1
"1731",30497,2025-07-15,"Boosts",1.99,1
"1732",23919,2025-07-03,"Perks",1.99,2
"1733",16862,2025-07-02,"Perks",1.99,17
"1734",16862,2025-07-05,"Boosts",1.99,34
"1735",17423,2025-07-28,"Perks",1.99,3
"1736",30676,2025-07-23,"Perks",1.99,10
"1737",35139,2025-07-31,"Perks",1.99,18
"1738",16939,2025-07-14,"Perks",19.99,10
"1739",16695,2025-07-10,"Perks",4.99,3
"1740",22684,2025-07-18,"Boosts",1.99,7
"1741",25983,2025-07-13,"Remove Ads",1.99,2
"1742",9244,2025-07-29,"Perks",1.99,24
"1743",18829,2025-07-22,"Boosts",1.99,1
"1744",12436,2025-07-03,"Perks",1.99,4
"1745",32589,2025-07-01,"Perks",1.99,1
"1746",25940,2025-07-28,"Boosts",1.99,1
"1747",32424,2025-07-25,"Perks",4.99,1
"1748",30517,2025-07-01,"Boosts",1.99,2
"1749",16824,2025-07-05,"Perks",1.99,43
"1750",12000,2025-07-09,"Boosts",1.99,1
"1751",22511,2025-07-01,"Boosts",1.99,1
"1752",31313,2025-07-10,"Boosts",1.99,1
"1753",17643,2025-07-25,"Perks",1.99,10
"1754",13081,2025-07-25,"Perks",1.99,2
"1755",28901,2025-07-29,"Perks",1.99,8
"1756",32571,2025-07-27,"Perks",1.99,35
"1757",32571,2025-07-27,"Perks",1.99,51
"1758",30776,2025-07-28,"Perks",4.99,8
"1759",29478,2025-07-01,"Perks",1.99,1
"1760",11245,2025-07-15,"Perks",1.99,16
"1761",16939,2025-07-09,"Perks",9.99,4
"1762",16862,2025-07-06,"Perks",1.99,88
"1763",16862,2025-07-06,"Perks",1.99,105
"1764",16862,2025-07-07,"Perks",1.99,123
"1765",32783,2025-07-05,"Perks",1.99,1
"1766",19217,2025-07-18,"Perks",4.99,1
"1767",31923,2025-07-01,"Perks",1.99,8
"1768",28719,2025-07-28,"Perks",1.99,2
"1769",12640,2025-07-27,"Boosts",1.99,1
"1770",18494,2025-07-25,"Perks",1.99,4
"1771",34530,2025-07-07,"Perks",1.99,1
"1772",34530,2025-07-29,"Perks",1.99,3
"1773",17537,2025-07-09,"Perks",1.99,1
"1774",23105,2025-07-04,"Perks",1.99,1
"1775",21323,2025-07-02,"Perks",1.99,10
"1776",25176,2025-07-12,"Perks",4.99,1
"1777",28492,2025-07-10,"Perks",1.99,3
"1778",15823,2025-07-19,"Perks",9.99,1
"1779",36238,2025-07-26,"Perks",1.99,8
"1780",22798,2025-07-07,"Perks",4.99,10
"1781",32571,2025-07-07,"Perks",1.99,25
"1782",32480,2025-07-19,"Boosts",1.99,1
"1783",35139,2025-07-31,"Perks",4.99,13
"1784",18144,2025-07-20,"Perks",4.99,3
"1785",22398,2025-07-21,"Perks",1.99,13
"1786",29903,2025-07-28,"Perks",1.99,3
"1787",33197,2025-07-03,"Gold",4.99,1
"1788",12116,2025-07-31,"Perks",1.99,2
"1789",11393,2025-07-02,"Perks",1.99,3
"1790",9244,2025-07-11,"Perks",9.99,4
"1791",10561,2025-07-21,"Perks",1.99,80
"1792",10561,2025-07-21,"Perks",1.99,87
"1793",9073,2025-07-02,"Perks",1.99,7
"1794",12718,2025-07-13,"Gold",4.99,8
"1795",26685,2025-07-27,"Boosts",1.99,1
"1796",18814,2025-07-09,"Perks",1.99,6
"1797",28330,2025-07-04,"Perks",1.99,1
"1798",21703,2025-07-25,"Perks",1.99,1
"1799",16824,2025-07-05,"Perks",1.99,17
"1800",31348,2025-07-01,"Boosts",4.99,1
"1801",34938,2025-07-19,"Perks",1.99,4
"1802",17458,2025-07-21,"Boosts",1.99,7
"1803",9988,2025-07-06,"Perks",1.99,1
"1804",16939,2025-07-20,"Perks",1.99,14
"1805",24009,2025-07-23,"Gold",1.99,2
"1806",8708,2025-07-01,"Boosts",1.99,1
"1807",8708,2025-07-10,"Perks",1.99,3
"1808",10924,2025-07-30,"Perks",1.99,3
"1809",16862,2025-07-06,"Perks",1.99,59
"1810",16862,2025-07-06,"Perks",1.99,63
"1811",16862,2025-07-23,"Perks",1.99,139
"1812",29903,2025-07-28,"Perks",1.99,5
"1813",23357,2025-07-07,"Gold",1.99,1
"1814",25725,2025-07-06,"Boosts",1.99,1
"1815",35246,2025-07-17,"Boosts",1.99,2
"1816",12317,2025-07-23,"Gold",1.99,1
"1817",9211,2025-07-20,"Boosts",1.99,2
"1818",9406,2025-07-15,"Gold",1.99,5
"1819",20755,2025-07-23,"Gold",1.99,1
"1820",18568,2025-07-02,"Perks",1.99,3
"1821",17432,2025-07-16,"Perks",1.99,8
"1822",16824,2025-07-05,"Perks",1.99,14
"1823",16824,2025-07-05,"Perks",1.99,21
"1824",24946,2025-07-31,"Boosts",4.99,1
"1825",17971,2025-07-23,"Perks",1.99,22
"1826",18827,2025-07-08,"Boosts",1.99,1
"1827",23240,2025-07-28,"Boosts",1.99,1
"1828",11145,2025-07-31,"Perks",1.99,6
"1829",29758,2025-07-14,"Perks",4.99,1
"1830",32571,2025-07-27,"Perks",1.99,48
"1831",32571,2025-07-27,"Perks",1.99,54
"1832",27152,2025-07-31,"Perks",4.99,2
"1833",16695,2025-07-04,"Perks",4.99,1
"1834",33735,2025-07-01,"Perks",4.99,1
"1835",32405,2025-07-18,"Boosts",1.99,1
"1836",31682,2025-07-04,"Gold",1.99,2
"1837",11695,2025-07-12,"Boosts",1.99,1
"1838",12134,2025-07-17,"Remove Ads",1.99,1
"1839",16862,2025-07-02,"Perks",1.99,24
"1840",8912,2025-07-01,"Perks",4.99,2
"1841",11232,2025-07-29,"Perks",1.99,3
"1842",27314,2025-07-09,"Perks",1.99,4
"1843",14866,2025-07-12,"Gold",1.99,8
"1844",27042,2025-07-20,"Perks",4.99,1
"1845",30483,2025-07-28,"Perks",1.99,3
"1846",34789,2025-07-04,"Perks",4.99,3
"1847",10561,2025-07-21,"Perks",1.99,71
"1848",27975,2025-07-01,"Boosts",1.99,3
"1849",32696,2025-07-04,"Gold",1.99,4
"1850",32696,2025-07-30,"Perks",4.99,9
"1851",33926,2025-07-04,"Perks",1.99,2
"1852",36103,2025-07-29,"Perks",9.99,1
"1853",9406,2025-07-01,"Perks",9.99,1
"1854",34865,2025-07-23,"Boosts",1.99,5
"1855",18272,2025-07-26,"Perks",1.99,11
"1856",21323,2025-07-02,"Perks",1.99,8
"1857",31187,2025-07-29,"Perks",1.99,22
"1858",9774,2025-07-25,"Gold",1.99,4
"1859",17971,2025-07-10,"Perks",1.99,7
"1860",28679,2025-07-28,"Perks",1.99,2
"1861",9398,2025-07-01,"Perks",4.99,1
"1862",17458,2025-07-24,"Boosts",1.99,9
"1863",17458,2025-07-24,"Boosts",1.99,10
"1864",28843,2025-07-01,"Perks",1.99,3
"1865",32910,2025-07-21,"Perks",4.99,1
"1866",14797,2025-07-26,"Gold",9.99,7
"1867",34214,2025-07-30,"Boosts",1.99,1
"1868",32976,2025-07-06,"Perks",1.99,4
"1869",27718,2025-07-26,"Perks",1.99,4
"1870",10472,2025-07-15,"Boosts",1.99,1
"1871",27152,2025-07-31,"Perks",4.99,3
"1872",20373,2025-07-22,"Gold",1.99,1
"1873",14866,2025-07-05,"Perks",4.99,4
"1874",25151,2025-07-05,"Gold",4.99,2
"1875",10561,2025-07-19,"Perks",1.99,1
"1876",20812,2025-07-20,"Gold",1.99,8
"1877",34362,2025-07-02,"Perks",1.99,1
"1878",32696,2025-07-04,"Gold",1.99,1
"1879",9643,2025-07-31,"Perks",1.99,1
"1880",15947,2025-07-07,"Perks",1.99,5
"1881",33134,2025-07-31,"Boosts",1.99,1
"1882",30049,2025-07-23,"Perks",4.99,2
"1883",15012,2025-07-11,"Boosts",1.99,1
"1884",34181,2025-07-17,"Perks",4.99,2
"1885",17042,2025-07-07,"Perks",1.99,12
"1886",23648,2025-07-02,"Boosts",1.99,1
"1887",32083,2025-07-03,"Perks",1.99,3
"1888",32571,2025-07-26,"Perks",1.99,32
"1889",20142,2025-07-27,"Gold",1.99,5
"1890",28009,2025-07-17,"Boosts",4.99,1
"1891",18321,2025-07-19,"Perks",1.99,3
"1892",18321,2025-07-19,"Perks",1.99,4
"1893",15222,2025-07-17,"Perks",1.99,2
"1894",36475,2025-07-24,"Perks",1.99,12
"1895",18028,2025-07-07,"Boosts",1.99,1
"1896",24009,2025-07-22,"Remove Ads",1.99,1
"1897",31923,2025-07-01,"Perks",1.99,5
"1898",11245,2025-07-13,"Perks",1.99,3
"1899",8697,2025-07-15,"Perks",1.99,1
"1900",9244,2025-07-26,"Perks",1.99,15
"1901",19569,2025-07-01,"Perks",4.99,1
"1902",16862,2025-07-02,"Perks",1.99,26
"1903",16862,2025-07-06,"Perks",1.99,96
"1904",8708,2025-07-20,"Perks",1.99,5
"1905",33735,2025-07-05,"Perks",1.99,3
"1906",32400,2025-07-29,"Perks",1.99,4
"1907",24310,2025-07-30,"Perks",4.99,1
"1908",10561,2025-07-19,"Perks",1.99,31
"1909",10561,2025-07-21,"Perks",1.99,50
"1910",9073,2025-07-02,"Perks",1.99,10
"1911",32390,2025-07-07,"Perks",1.99,2
"1912",33058,2025-07-25,"Gold",1.99,4
"1913",15079,2025-07-15,"Gold",1.99,2
"1914",31112,2025-07-12,"Perks",9.99,14
"1915",15609,2025-07-02,"Perks",1.99,6
"1916",18413,2025-07-06,"Perks",4.99,1
"1917",16824,2025-07-05,"Perks",1.99,35
"1918",35236,2025-07-10,"Perks",1.99,1
"1919",17042,2025-07-07,"Perks",1.99,6
"1920",17042,2025-07-07,"Perks",4.99,16
"1921",26718,2025-07-01,"Perks",1.99,17
"1922",13553,2025-07-04,"Gold",19.99,8
"1923",13005,2025-07-20,"Perks",1.99,1
"1924",32260,2025-07-24,"Boosts",1.99,2
"1925",13225,2025-07-02,"Perks",1.99,2
"1926",22173,2025-07-04,"Perks",1.99,2
"1927",23919,2025-07-01,"Boosts",1.99,1
"1928",16862,2025-07-06,"Perks",1.99,108
"1929",35516,2025-07-18,"Perks",4.99,2
"1930",35822,2025-07-09,"Perks",1.99,3
"1931",14251,2025-07-01,"Boosts",1.99,1
"1932",12077,2025-07-04,"Perks",1.99,1
"1933",35139,2025-07-31,"Gold",49.99,26
"1934",17672,2025-07-31,"Perks",1.99,13
"1935",14283,2025-07-26,"Gold",1.99,1
"1936",25983,2025-07-19,"Perks",1.99,7
"1937",19086,2025-07-27,"Perks",4.99,2
"1938",14866,2025-07-04,"Perks",4.99,3
"1939",10561,2025-07-19,"Perks",1.99,15
"1940",10561,2025-07-21,"Perks",1.99,59
"1941",11515,2025-07-01,"Perks",4.99,1
"1942",33058,2025-07-25,"Gold",1.99,6
"1943",20618,2025-07-03,"Gold",1.99,2
"1944",9211,2025-07-20,"Boosts",1.99,7
"1945",33538,2025-07-22,"Perks",1.99,7
"1946",20294,2025-07-31,"Perks",1.99,5
"1947",21323,2025-07-02,"Perks",1.99,7
"1948",31187,2025-07-30,"Perks",1.99,29
"1949",26254,2025-07-24,"Perks",4.99,2
"1950",24896,2025-07-03,"Boosts",1.99,1
"1951",28492,2025-07-10,"Perks",1.99,2
"1952",32228,2025-07-04,"Gold",9.99,1
"1953",11245,2025-07-15,"Perks",1.99,22
"1954",16862,2025-07-06,"Perks",1.99,49
"1955",16862,2025-07-06,"Perks",1.99,64
"1956",16862,2025-07-06,"Perks",1.99,110
"1957",15058,2025-07-14,"Boosts",1.99,1
"1958",24966,2025-07-06,"Boosts",4.99,1
"1959",13553,2025-07-02,"Perks",1.99,2
"1960",8697,2025-07-21,"Boosts",1.99,2
"1961",27411,2025-07-15,"Perks",1.99,1
"1962",22398,2025-07-19,"Boosts",1.99,2
"1963",22398,2025-07-21,"Perks",1.99,15
"1964",25151,2025-07-01,"Perks",9.99,1
"1965",35853,2025-07-21,"Remove Ads",1.99,1
"1966",33538,2025-07-20,"Perks",4.99,6
"1967",31112,2025-07-12,"Perks",1.99,11
"1968",20755,2025-07-25,"Perks",4.99,5
"1969",18568,2025-07-11,"Perks",1.99,14
"1970",12685,2025-07-09,"Perks",4.99,1
"1971",29347,2025-07-03,"Perks",1.99,3
"1972",15113,2025-07-26,"Boosts",1.99,1
"1973",31858,2025-07-07,"Perks",1.99,1
"1974",26718,2025-07-01,"Perks",1.99,34
"1975",28232,2025-07-09,"Perks",4.99,1
"1976",26510,2025-07-04,"Boosts",1.99,1
"1977",9108,2025-07-05,"Perks",1.99,3
"1978",19474,2025-07-20,"Perks",4.99,2
"1979",27580,2025-07-16,"Boosts",1.99,1
"1980",28777,2025-07-01,"Perks",9.99,1
"1981",32571,2025-07-03,"Perks",1.99,5
"1982",8481,2025-07-08,"Perks",4.99,1
"1983",35989,2025-07-05,"Perks",1.99,1
"1984",17702,2025-07-18,"Boosts",1.99,3
"1985",27067,2025-07-30,"Boosts",1.99,1
"1986",11746,2025-07-29,"Gold",1.99,14
"1987",33857,2025-07-03,"Perks",1.99,1
"1988",30676,2025-07-23,"Perks",1.99,9
"1989",35139,2025-07-28,"Perks",4.99,6
"1990",22398,2025-07-22,"Boosts",1.99,16
"1991",31923,2025-07-01,"Perks",1.99,7
"1992",16862,2025-07-06,"Perks",1.99,36
"1993",16862,2025-07-06,"Perks",1.99,58
"1994",16862,2025-07-06,"Perks",1.99,116
"1995",16862,2025-07-06,"Perks",1.99,119
"1996",20479,2025-07-30,"Gold",1.99,5
"1997",18375,2025-07-31,"Gold",1.99,1
"1998",17672,2025-07-29,"Perks",1.99,8
"1999",11393,2025-07-01,"Perks",1.99,1
"2000",16293,2025-07-24,"Perks",1.99,2
"2001",34349,2025-07-15,"Gold",1.99,1
"2002",10561,2025-07-19,"Perks",1.99,45
"2003",32565,2025-07-17,"Boosts",1.99,1
"2004",18814,2025-07-09,"Perks",1.99,5
"2005",9895,2025-07-09,"Boosts",1.99,3
"2006",30255,2025-07-06,"Perks",4.99,1
"2007",25665,2025-07-02,"Boosts",1.99,1
"2008",18024,2025-07-07,"Boosts",1.99,2
"2009",16824,2025-07-05,"Perks",1.99,31
"2010",25176,2025-07-16,"Boosts",1.99,4
"2011",13585,2025-07-26,"Gold",1.99,3
"2012",9661,2025-07-28,"Perks",1.99,29
"2013",26510,2025-07-04,"Perks",1.99,2
"2014",19571,2025-07-19,"Perks",1.99,3
"2015",20142,2025-07-26,"Perks",4.99,3
"2016",28819,2025-07-22,"Boosts",4.99,1
"2017",17500,2025-07-26,"Gold",1.99,1
"2018",17702,2025-07-11,"Boosts",1.99,1
"2019",16939,2025-07-07,"Perks",9.99,3
"2020",12039,2025-07-26,"Perks",1.99,9
"2021",30676,2025-07-23,"Perks",1.99,2
"2022",19775,2025-07-07,"Perks",1.99,2
"2023",16862,2025-07-01,"Perks",1.99,10
"2024",16862,2025-07-05,"Boosts",1.99,32
"2025",16862,2025-07-07,"Perks",1.99,133
"2026",35965,2025-07-02,"Perks",1.99,2
"2027",31030,2025-07-11,"Perks",4.99,1
"2028",13504,2025-07-27,"Boosts",1.99,12
"2029",35836,2025-07-12,"Boosts",1.99,1
"2030",23485,2025-07-07,"Perks",1.99,8
"2031",10561,2025-07-19,"Perks",1.99,24
"2032",32419,2025-07-04,"Boosts",1.99,1
"2033",15109,2025-07-01,"Perks",1.99,1
"2034",33926,2025-07-05,"Perks",1.99,6
"2035",31112,2025-07-14,"Gold",99.99,19
"2036",15609,2025-07-02,"Perks",1.99,3
"2037",16824,2025-07-05,"Perks",1.99,32
"2038",16824,2025-07-05,"Perks",1.99,47
"2039",31187,2025-07-18,"Perks",1.99,2
"2040",31187,2025-07-29,"Perks",1.99,14
"2041",12415,2025-07-01,"Perks",1.99,1
"2042",17971,2025-07-13,"Perks",1.99,17
"2043",17042,2025-07-07,"Perks",1.99,7
"2044",23946,2025-07-05,"Perks",1.99,3
"2045",9661,2025-07-16,"Gold",1.99,18
"2046",18513,2025-07-18,"Perks",4.99,1
"2047",33466,2025-07-11,"Gold",1.99,1
"2048",16939,2025-07-21,"Perks",19.99,15
"2049",20479,2025-07-24,"Gold",1.99,2
"2050",22190,2025-07-13,"Perks",4.99,1
"2051",13504,2025-07-07,"Perks",1.99,6
"2052",35470,2025-07-15,"Perks",1.99,6
"2053",28715,2025-07-05,"Perks",4.99,1
"2054",34524,2025-07-07,"Boosts",1.99,1
"2055",26559,2025-07-01,"Perks",4.99,1
"2056",26559,2025-07-14,"Perks",4.99,2
"2057",35139,2025-07-31,"Perks",4.99,11
"2058",14619,2025-07-03,"Remove Ads",1.99,1
"2059",9244,2025-07-13,"Perks",4.99,6
"2060",30264,2025-07-15,"Boosts",1.99,1
"2061",19397,2025-07-27,"Boosts",1.99,4
"2062",16862,2025-07-06,"Perks",1.99,39
"2063",16475,2025-07-19,"Boosts",1.99,1
"2064",20618,2025-07-11,"Perks",4.99,6
"2065",15607,2025-07-22,"Boosts",1.99,1
"2066",17115,2025-07-24,"Remove Ads",1.99,1
"2067",16824,2025-07-05,"Perks",1.99,6
"2068",18272,2025-07-26,"Perks",1.99,9
"2069",17042,2025-07-07,"Perks",4.99,1
"2070",26739,2025-07-07,"Perks",4.99,1
"2071",9661,2025-07-30,"Perks",1.99,35
"2072",32571,2025-07-03,"Perks",1.99,20
"2073",12053,2025-07-28,"Perks",1.99,5
"2074",22798,2025-07-02,"Perks",1.99,8
"2075",35470,2025-07-15,"Perks",1.99,2
"2076",17154,2025-07-01,"Boosts",1.99,1
"2077",10744,2025-07-04,"Perks",9.99,1
"2078",25583,2025-07-27,"Perks",9.99,5
"2079",12039,2025-07-23,"Perks",1.99,6
"2080",35139,2025-07-31,"Gold",49.99,8
"2081",18723,2025-07-15,"Perks",1.99,3
"2082",17672,2025-07-29,"Perks",1.99,7
"2083",9244,2025-07-19,"Perks",4.99,8
"2084",27314,2025-07-09,"Perks",1.99,3
"2085",10561,2025-07-19,"Perks",1.99,46
"2086",10561,2025-07-21,"Perks",1.99,52
"2087",18814,2025-07-21,"Perks",1.99,10
"2088",26563,2025-07-17,"Gold",1.99,1
"2089",31112,2025-07-12,"Perks",1.99,12
"2090",22325,2025-07-14,"Boosts",1.99,4
"2091",9352,2025-07-04,"Perks",4.99,4
"2092",15067,2025-07-15,"Perks",1.99,2
"2093",17042,2025-07-07,"Perks",1.99,3
"2094",9736,2025-07-01,"Boosts",1.99,1
"2095",19490,2025-07-01,"Perks",1.99,1
"2096",28449,2025-07-01,"Boosts",1.99,1
"2097",35388,2025-07-16,"Perks",4.99,2
"2098",35579,2025-07-02,"Perks",4.99,1
"2099",28819,2025-07-22,"Boosts",4.99,2
"2100",13667,2025-07-20,"Perks",1.99,1
"2101",16862,2025-07-07,"Boosts",1.99,138
"2102",23329,2025-07-02,"Boosts",1.99,2
"2103",36184,2025-07-01,"Boosts",1.99,1
"2104",20791,2025-07-05,"Perks",1.99,1
"2105",9073,2025-07-02,"Perks",1.99,11
"2106",22892,2025-07-21,"Boosts",1.99,1
"2107",34530,2025-07-30,"Perks",1.99,6
"2108",14185,2025-07-07,"Perks",1.99,1
"2109",28758,2025-07-08,"Remove Ads",1.99,1
"2110",21691,2025-07-25,"Perks",1.99,1
"2111",23795,2025-07-09,"Remove Ads",1.99,1
"2112",14805,2025-07-03,"Perks",9.99,1
"2113",27348,2025-07-04,"Perks",4.99,1
"2114",14454,2025-07-10,"Remove Ads",1.99,1
"2115",26718,2025-07-01,"Perks",1.99,7
"2116",26718,2025-07-01,"Perks",1.99,14
"2117",13484,2025-07-14,"Perks",1.99,4
"2118",9661,2025-07-20,"Perks",1.99,23
"2119",35272,2025-07-15,"Boosts",1.99,1
"2120",12547,2025-07-31,"Perks",1.99,1
"2121",17643,2025-07-08,"Perks",4.99,1
"2122",32083,2025-07-03,"Perks",1.99,2
"2123",13553,2025-07-04,"Perks",1.99,9
"2124",32571,2025-07-03,"Perks",1.99,7
"2125",22798,2025-07-02,"Perks",1.99,7
"2126",29155,2025-07-01,"Perks",9.99,1
"2127",10825,2025-07-17,"Perks",4.99,1
"2128",29722,2025-07-01,"Perks",1.99,1
"2129",33056,2025-07-07,"Boosts",1.99,1
"2130",32938,2025-07-16,"Boosts",1.99,1
"2131",18669,2025-07-16,"Perks",1.99,2
"2132",22684,2025-07-18,"Boosts",1.99,6
"2133",16862,2025-07-01,"Perks",1.99,4
"2134",16862,2025-07-02,"Perks",1.99,29
"2135",33751,2025-07-05,"Gold",1.99,1
"2136",22639,2025-07-13,"Boosts",1.99,5
"2137",10561,2025-07-19,"Perks",1.99,32
"2138",10561,2025-07-21,"Perks",1.99,68
"2139",32240,2025-07-01,"Perks",4.99,1
"2140",27670,2025-07-01,"Perks",1.99,2
"2141",8659,2025-07-06,"Perks",4.99,1
"2142",17296,2025-07-07,"Boosts",1.99,1
"2143",17432,2025-07-01,"Perks",1.99,1
"2144",33082,2025-07-15,"Perks",4.99,1
"2145",26718,2025-07-01,"Perks",1.99,23
"2146",26718,2025-07-01,"Perks",1.99,40
"2147",26977,2025-07-01,"Boosts",1.99,1
"2148",16700,2025-07-23,"Boosts",1.99,1
"2149",10604,2025-07-03,"Gold",1.99,1
"2150",22649,2025-07-02,"Perks",1.99,1
"2151",11245,2025-07-15,"Perks",1.99,24
"2152",32579,2025-07-20,"Perks",1.99,2
"2153",35822,2025-07-17,"Perks",1.99,9
"2154",19824,2025-07-08,"Perks",4.99,1
"2155",27718,2025-07-26,"Perks",1.99,3
"2156",27395,2025-07-31,"Boosts",1.99,7
"2157",26488,2025-07-16,"Gold",1.99,1
"2158",32406,2025-07-01,"Gold",1.99,2
"2159",26950,2025-07-27,"Gold",1.99,1
"2160",36220,2025-07-05,"Perks",1.99,1
"2161",18601,2025-07-01,"Perks",1.99,4
"2162",30359,2025-07-06,"Boosts",1.99,1
"2163",10561,2025-07-21,"Perks",1.99,91
"2164",23485,2025-07-31,"Perks",1.99,13
"2165",21480,2025-07-18,"Perks",4.99,3
"2166",17432,2025-07-15,"Perks",4.99,3
"2167",31187,2025-07-19,"Perks",1.99,3
"2168",17971,2025-07-11,"Perks",1.99,14
"2169",9576,2025-07-14,"Perks",1.99,5
"2170",17458,2025-07-12,"Boosts",1.99,3
"2171",14122,2025-07-12,"Perks",4.99,1
"2172",18321,2025-07-01,"Boosts",1.99,1
"2173",14802,2025-07-01,"Perks",4.99,1
"2174",27395,2025-07-02,"Perks",1.99,2
"2175",29555,2025-07-03,"Gold",1.99,1
"2176",21292,2025-07-05,"Perks",1.99,1
"2177",31583,2025-07-07,"Boosts",1.99,1
"2178",19152,2025-07-05,"Boosts",1.99,1
"2179",24606,2025-07-02,"Perks",4.99,1
"2180",26137,2025-07-09,"Perks",1.99,2
"2181",16862,2025-07-06,"Perks",1.99,83
"2182",22398,2025-07-21,"Perks",1.99,10
"2183",9244,2025-07-09,"Perks",4.99,3
"2184",12436,2025-07-02,"Perks",1.99,3
"2185",9511,2025-07-21,"Perks",1.99,4
"2186",11414,2025-07-27,"Perks",1.99,2
"2187",15609,2025-07-02,"Perks",1.99,9
"2188",16824,2025-07-05,"Perks",1.99,34
"2189",16826,2025-07-02,"Gold",1.99,1
"2190",18272,2025-07-26,"Perks",1.99,12
"2191",11496,2025-07-26,"Perks",1.99,1
"2192",17971,2025-07-11,"Perks",1.99,10
"2193",26028,2025-07-12,"Perks",9.99,1
"2194",17272,2025-07-28,"Boosts",1.99,1
"2195",26739,2025-07-07,"Boosts",1.99,9
"2196",17458,2025-07-03,"Boosts",1.99,2
"2197",28712,2025-07-05,"Gold",1.99,1
"2198",13225,2025-07-02,"Perks",1.99,11
"2199",26485,2025-07-23,"Gold",1.99,1
"2200",23506,2025-07-09,"Gold",1.99,1
"2201",32260,2025-07-05,"Perks",1.99,1
"2202",28843,2025-07-24,"Perks",4.99,4
"2203",33857,2025-07-11,"Perks",4.99,8
"2204",14533,2025-07-18,"Gold",1.99,1
"2205",35030,2025-07-01,"Perks",1.99,1
"2206",16862,2025-07-02,"Perks",1.99,21
"2207",16862,2025-07-02,"Perks",1.99,22
"2208",22398,2025-07-21,"Perks",1.99,5
"2209",22398,2025-07-23,"Perks",1.99,19
"2210",9244,2025-07-27,"Perks",1.99,16
"2211",18494,2025-07-06,"Perks",1.99,2
"2212",12436,2025-07-04,"Perks",1.99,7
"2213",20209,2025-07-01,"Perks",9.99,1
"2214",12718,2025-07-07,"Gold",1.99,3
"2215",9211,2025-07-21,"Boosts",1.99,12
"2216",16488,2025-07-01,"Boosts",1.99,1
"2217",9507,2025-07-01,"Perks",1.99,2
"2218",32501,2025-07-02,"Perks",4.99,1
"2219",31147,2025-07-11,"Perks",4.99,1
"2220",16719,2025-07-30,"Perks",1.99,1
"2221",34938,2025-07-19,"Perks",1.99,2
"2222",9352,2025-07-04,"Perks",1.99,1
"2223",17585,2025-07-24,"Perks",1.99,1
"2224",17971,2025-07-03,"Perks",4.99,1
"2225",29757,2025-07-02,"Perks",1.99,1
"2226",9661,2025-07-31,"Perks",4.99,37
"2227",27395,2025-07-05,"Perks",1.99,3
"2228",35244,2025-07-27,"Boosts",1.99,1
"2229",20142,2025-07-24,"Perks",1.99,2
"2230",26969,2025-07-24,"Perks",4.99,1
"2231",22798,2025-07-11,"Perks",4.99,12
"2232",8380,2025-07-25,"Perks",1.99,1
"2233",9049,2025-07-25,"Boosts",1.99,1
"2234",11245,2025-07-13,"Perks",1.99,1
"2235",14797,2025-07-26,"Perks",1.99,6
"2236",32571,2025-07-03,"Perks",1.99,23
"2237",31097,2025-07-20,"Perks",4.99,1
"2238",15631,2025-07-10,"Boosts",1.99,1
"2239",28719,2025-07-28,"Perks",1.99,3
"2240",25072,2025-07-16,"Perks",1.99,3
"2241",16862,2025-07-06,"Perks",1.99,99
"2242",16862,2025-07-06,"Perks",1.99,100
"2243",14866,2025-07-12,"Perks",9.99,9
"2244",12436,2025-07-28,"Perks",1.99,14
"2245",29000,2025-07-15,"Boosts",1.99,1
"2246",32390,2025-07-05,"Perks",1.99,1
"2247",9211,2025-07-20,"Boosts",1.99,11
"2248",13815,2025-07-11,"Remove Ads",1.99,1
"2249",31112,2025-07-12,"Perks",4.99,4
"2250",31112,2025-07-12,"Perks",1.99,10
